id,type,title,display_entry,abstract,link,extent,date
7353982,696,"Papers, 1811.","Milnor, James, 1773-1845. Papers, 1811.","Ten ALsS (1811 Nov. 28-Dec. 14), written in Washington, D.C., by Milnor while serving as a Federalist member of Congress from Pennsylvania, to Thomas Bradford, Jr., of Philadelphia, Pa. Topics include matters before the House Foreign Relations (i.e., Foreign Affairs) Committee, particularly the looming war with Great Britain, and Masonic affairs. ",http://www.worldcat.org/oclc/34149553,10 items.,
7796390,696,"L'arrivée de Mlle Ango et l'histoire de Manon Giroux / par Mr. Vadé : manuscript, 1773.","Vadé, M. (Jean Joseph), 1719-1757. L'arrivée de Mlle Ango et l'histoire de Manon Giroux / par Mr. Vadé : manuscript, 1773.","",http://www.worldcat.org/oclc/612741546,"10 leaves, bound : vellum ; 13 cm.",
6462942,696,Records of the Environmental Protection Agency. 1944 - 2006. DOCUMERICA: The Environmental Protection Agency's Program to Photographically Document Subjects of Environmental Concern. 1972 - 1977. WOMEN UNLOAD AUTOMOBILES FROM FREIGHT CARS AT THE DUNDALK MARINE TERMINAL,Records of the Environmental Protection Agency. 1944 - 2006. DOCUMERICA: The Environmental Protection Agency's Program to Photographically Document Subjects of Environmental Concern. 1972 - 1977. WOMEN UNLOAD AUTOMOBILES FROM FREIGHT CARS AT THE DUNDALK MARINE TERMINAL,,https://catalog.archives.gov/id/546773,,
6740024,696,Legal and general files.,Great Britain. Scottish Home and Health Dept. Legal and general files.,Includes files on appointments to Regius University Chairs. ,http://www.worldcat.org/oclc/122505993,,
6422264,696,Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Jimmy Carter - Presentation of Diplomatic credentials,Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Jimmy Carter - Presentation of Diplomatic credentials,,https://catalog.archives.gov/id/186117,,
7870837,696,"Correspondence, reports, minutes and agendas of the Education Committee, 1984. 1984.","Guelph Spring Festival Archives. Correspondence, reports, minutes and agendas of the Education Committee, 1984.","",http://www.worldcat.org/oclc/627996871,1 file.,
7478850,696,I know him so well [music] / [arr.] Ron Falson. 1992.,"Falson, Ron. I know him so well [music] / [arr.] Ron Falson.","",http://www.worldcat.org/oclc/428086147,1 ms. score.,
7430310,696,"Domin. 19 post Trinit. Ich will den Kreuzstab gerne tragen [microform] à 2 hautb. o viol., viola o taille, basso solo e cont. di J.S. Bach. [1726]","Bach, Johann Sebastian, 1685-1750. Domin. 19 post Trinit. Ich will den Kreuzstab gerne tragen [microform] à 2 hautb. o viol., viola o taille, basso solo e cont. di J.S. Bach.","",http://www.worldcat.org/oclc/40818873,14 ms. parts.,
6653240,696,E. S. Larsen collection 1942-1951,"E. S. Larsen collection, 1942-1951","Clippings, reports, and pamphlets, relating to political events in East Asia.",http://www.oac.cdlib.org/ark:/13030/kt2p3031b1,11 manuscript boxes; (4.4 linear feet),
7964006,696,"Recollections of an Oregon boy [manuscript], 1925 Jan.","Brewer, Walter Giddings, 1843-. Recollections of an Oregon boy [manuscript], 1925 Jan.","Typescript carbon copy, 7 pp., written by Walter G. Brewer of his youth in the vicinity of Salem, Oregon, including interactions with Indians, and of his family's return to Massachusetts via Honolulu, Hawaii, for health reasons. ",http://www.worldcat.org/oclc/670261644,.02 cubic feet (1 folder),
7845215,696,"Man and Superman / by Bernard Shaw ; directed by John Clements - program of presentation at New Theatre, February 14, 1951. 1951.","Shaw Program Collection. Man and Superman / by Bernard Shaw ; directed by John Clements - program of presentation at New Theatre, February 14, 1951.","",http://www.worldcat.org/oclc/626529197,[8] p.,
7560071,696,"Miscellaneous Oakland County (Mich.) records, 1840-1903.","Miscellaneous Oakland County (Mich.) records, 1840-1903.","Miscellaneous Oakland County (Mich.) records (11), 1840-1903, includes mortgages, deeds, an abstract of title, 1865-1904, and sheriff's writs, 1840 and 1850, for various people. The land records are from the Oakland County Register of Deeds Office. ",http://www.worldcat.org/oclc/45892089,1 folder.,
6416179,696,Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Jimmy Carter - Staff Meetings,Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Jimmy Carter - Staff Meetings,,https://catalog.archives.gov/id/179041,,
7032599,696,Papers. 1925-1988.,"Boulter, Robert. Papers.","Agenda; biographical notes, 1908-1964; booklets; constitution; correspondence (4 items); diaries (1930-1984) which include record of baptisms, marriages, funerals; examination notes (1944-1945); files (Inland Mission Safari, 1980; Mission to the Nation Week, 1953); hymn book; lantern slides; lecture notes (1949-1970); list of families on remote sations in North-West Mission - Meekatharra Patrol (1934?); log book; minute book; obituaries; orders of service (1939-1983); pamphlets (1935-1963); picture puzzle; poems; prayers; pro forma; programmes; publications; registers of baptisms and marriages performed (1934-1988); record book; reflections; report; rolls of Boulder, Kalgoorlie and various group settlements, 1932-1934; score book; sermon notes; strip films; subscription lists. ",http://www.worldcat.org/oclc/222246516,1.08 cm.,
8118164,696,"Scrap book, 1974 Jan. 8-1975 Sept. 15. 1974 Jan. 8-1975 Sept. 15.","Viterbo University. Scrap book, 1974 Jan. 8-1975 Sept. 15.","",http://www.worldcat.org/oclc/744674144,,
6334832,696,"Virginia Beach (Va.) Deeds, 1718-1974 (bulk 1768-1937)","Virginia Beach (Va.) Deeds, 1718-1974 (bulk 1768-1937)","",http://ead.lib.virginia.edu/vivaxtf/view?docId=lva/vi02492.xml,"",
7103477,696,"Oral history interview with Louis C. Zopf, 1976 Aug. 26.","Zopf, Louis C.,. Oral history interview with Louis C. Zopf, 1976 Aug. 26.",Interview conducted by James Beilman on 26 August 1976 relating to Zopf's professional career. ,http://www.worldcat.org/oclc/233109617,48 leaves ; 29 cm.,
6583918,696,"VOL. III. Account, letters, and printed papers of the Metropolitan Parliamentary Reform Association, 1842; including letters of Sir John Bowring, Joseph Scholefield, Colonel T. Perronet Thompson, Joseph Sturge, Joseph Hume, and others.Metropolitan Pa... 18th century-19th century","VOL. III. Account, letters, and printed papers of the Metropolitan Parliamentary Reform Association, 1842; including letters of Sir John Bowring, Joseph Scholefield, Colonel T. Perronet Thompson, Joseph Sturge, Joseph Hume, and others.Metropolitan Pa..., 18th century-19th century","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-002031250&fn=search&vid=IAMS_VU2,1 item,
8025078,696,"[Commonplace book], [ca. 1840].","Alexander, Ann. [Commonplace book], [ca. 1840].","Manuscript, in multiple hands, of a collection of about 35 poems, on primarily religious, sentimental, or elegiac subjects such as Jesus, infants, death, and prayer. The volume contains poems by Byron and James Montgomery; several poems are by the compiler's female acquaintances, including On visiting Cowper's garden, by Jane Taylor, and Sleeping in Jesus, by Mrs Mackay of Hedgefield. Other titles include From a young lady to her sister, concerning the topic of aging; The rose; The dying child; and a collection of hymns titled Thanksgiving hymns for the escape of the Queen from assasination composed to be sung at Hanover Chapel Peckham on Sunday June 21st 1840 by W. B. Collyer. ",http://www.worldcat.org/oclc/702177066,1 v. (82 p.) ; 23 x 19 cm.,
7021693,696,"[Armand James Quick, biographical materials] 1920-","[Armand James Quick, biographical materials]","",http://www.worldcat.org/oclc/21899900,1 folder.,
7040702,696,Records. 1961-1995.,City of Fremantle Symphony Orchestra. Records.,"The records include accounts, constitution, correspondence, grant applications, histories, legal documents, membership lists, minutes, newsletters, notebook with notes taken at meetings, etc., notices, photographs, policies, press cuttings, programs, scores. ",http://www.worldcat.org/oclc/223350849,48 cm.,
7660763,696,"Selected topics in Markov chain theory, with an application to marketing. 1964.","Styan, George P. H. Selected topics in Markov chain theory, with an application to marketing.","",http://www.worldcat.org/oclc/528831543,52 p.,
6636913,696,Louis O. Foster Papers 1929-1961,"Louis O. Foster Papers, 1929-1961","Manuscripts of Louis Foster's published works on accounting, unpublished works on accounting and finance, and his dissertation.",http://www.library.ufl.edu/spec/manuscript/guides/foster.htm,1.5 Linear feet; 4 boxes,
7059231,696,[Lillian Predic-Yoksich : Australian Art and Artists file].,[Lillian Predic-Yoksich : Australian Art and Artists file].,"",http://www.worldcat.org/oclc/225483835,,
6829580,696,Confederate medicine / [compiled by F. William Blaisdell]. [2007],"Blaisdell, F. William (Frank William), 1927-. Confederate medicine / [compiled by F. William Blaisdell].",Consists of clippings or photocopies of journal articles or book sections describing the state and practice of medicine in the Confederate States of America during the Civil War. ,http://www.worldcat.org/oclc/144991104,1 v. (various pagings) : ill . ; 29 cm.,
7627325,696,[Letterhead]. [188-],Watkins Woolen Mill. [Letterhead].,"",http://www.worldcat.org/oclc/50567326,1 leaf ; 24 cm.,
6569625,696,"Un monsieur qui prend la mouche, comédie-vaudeville in one act by ‘MM. Marc-Michel et Labiche’ (i.e. M. A. A. Michel and E. M. Labiche).  Printed (Paris; Bibliothèque dramatique; théâtre moderne, 1852).  French.  Licence sent 23 February 1854  for pe... 23 Feb 1854","Un monsieur qui prend la mouche, comédie-vaudeville in one act by ‘MM. Marc-Michel et Labiche’ (i.e. M. A. A. Michel and E. M. Labiche). Printed (Paris; Bibliothèque dramatique; théâtre moderne, 1852). French. Licence sent 23 February 1854 for pe...","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-002004188&fn=search&vid=IAMS_VU2,1 item,
8276031,696,Artist file : miscellaneous uncataloged material.,"MEHRKENS, KLAUS KARL. Artist file : miscellaneous uncataloged material.","",http://www.worldcat.org/oclc/82085737,1 folder,
7805298,696,Left brain/right brain / Nicole Lizée. c2002.,"Lizée, Nicole. Left brain/right brain / Nicole Lizée.","",http://www.worldcat.org/oclc/61397935,1 score (91 p.) ; 36 x 28 cm.,
7162355,696,Cahál Mór of the wine-red hand : rhapsody for baritone and orchestra : op. 40 / the poem by James Clarence Mangan ; the music by Horatio Parker. [1900],"Parker, Horatio W. (Horatio William), 1863-1919. Cahál Mór of the wine-red hand : rhapsody for baritone and orchestra : op. 40 / the poem by James Clarence Mangan ; the music by Horatio Parker.","",http://www.worldcat.org/oclc/26432159,1 ms. vocal score (22 p.) ; 32 cm.,
6282003,696,Meyer Fortes: Correspondence and papers 1921-1983,"Meyer Fortes: Correspondence and papers, 1921-1983","",http://archiveshub.ac.uk/data/gb12-ms.add.8405,circa 1 cubic metre,
6712729,696,"Papers, 1772-1801. [microform].","Allen, Levi, 1745-1801. Papers, 1772-1801. [microform].","The papers of Levi Allen are an interesting set of both personal and business correspondence which serve to reveal the character of a little known Allen brother.  The papers range in years from 1772-1801 and find Allen at many locales while pursuing his mercantile business.  Letters from Allen originate in Boston, Philadelphia, New York, Savannah, and Quebec and London.  Many of Levi's letters are to his wife Nancy and to Ira, his brother.  Other notable correspondents are Samuel Rogers, preacher and elected Bishop of Vermont, and Hugh Finlay, Canadian merchant who was responsible for the establishment of the Provincial postal service.  Box 2 folder 4 contains a 1797 note book of Allen's which is full of poetry, historical observations, and memoirs written in a humorous/sarcastic fashion.  Though neither the diplomat or frontiersman like his brothers Ira and Ethan, Levi maintained his own brand of the indefatigable character known to the Allen family. ",http://www.worldcat.org/oclc/122433949,,
7371632,696,[Untitled landscape] [art original]. 1911.,"Burr, George Elbert, 1859-1939. [Untitled landscape] [art original].","",http://www.worldcat.org/oclc/352928479,1 painting : watercolor ; 13.5 x 19.5 (framed),
6447756,696,Records of the U.S. Geological Survey. 1839 - 2008. Photographic Prints Produced During Geological Exploration of the Fortieth Parallel (King Survey),Records of the U.S. Geological Survey. 1839 - 2008. Photographic Prints Produced During Geological Exploration of the Fortieth Parallel (King Survey),,https://catalog.archives.gov/id/517717,,
